train/ent_coef_loss,rollout/success_rate,train/actor_loss,train/ent_coef,train/critic_loss,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/n_updates,time/total_timesteps
-0.04649980738759041,0.11,0.32660997100174427,0.00011148414660056005,0.0003612241007431294,0.0003,3264,-0.8602107899999999,2791,344,279.44,961840,961952
0.9882818423211575,0.11,0.324114678427577,0.00010612632058837335,0.00030688430979353143,0.0003,3268,-0.85630659,2793,344,279.44,962368,962480
-0.4951656237244606,0.11,0.31057072430849075,0.00011289156373095466,0.00026948163576889783,0.0003,3272,-0.8617676299999998,2798,344,279.44,963952,964064
1.7775849476456642,0.11,0.3219813071191311,0.00011582670913412585,0.00024441007462883135,0.0003,3276,-0.8517821499999999,2800,344,279.44,964720,964832
-0.4170920420438051,0.12,0.32991450279951096,0.00011047030648114742,0.00033836879174486967,0.0003,3280,-0.8011896100000001,2803,344,277.4,965712,965824
-0.48107290733605623,0.12,0.33168087527155876,0.00011681685555231525,0.0003074982359976275,0.0003,3284,-0.8031751199999999,2807,344,277.4,967056,967168
2.197266334667802,0.12,0.3186461664736271,0.00010813625112859881,0.0004712662330348394,0.0003,3288,-0.7675373200000002,2811,344,277.03,968336,968448
-0.19994961470365524,0.12,0.32638606801629066,0.00011195625938853482,0.00030671503191115335,0.0003,3292,-0.7663066699999999,2813,344,277.03,968992,969104
-0.854981092736125,0.11,0.3259022869169712,0.00011236570253458922,0.0002875429654523032,0.0003,3296,-0.7713297700000001,2817,344,279.13,970496,970608
-0.9535950031131506,0.12,0.31429289653897285,0.00011012124150511227,0.00030452425471594324,0.0003,3300,-0.7172204100000001,2821,344,278.11,971744,971856
1.2759079337120056,0.12,0.3127998486161232,0.00010842595429494395,0.00037436128786794143,0.0003,3304,-0.72413998,2825,344,278.11,973040,973152
-0.2947862148284912,0.12,0.33374031633138657,0.00010907208616117714,0.0002931634935521288,0.0003,3308,-0.7171004000000001,2826,344,278.11,973600,973712
-0.031199466437101364,0.11,0.3183989766985178,0.00011476991539893788,0.0002999292646563845,0.0003,3312,-0.7378850500000002,2831,344,280.38,975296,975408
-0.06799861043691635,0.09,0.33626664616167545,0.00010849738237084239,0.000380247515749943,0.0003,3316,-0.77246656,2835,344,284.77,976544,976656
-1.1594923362135887,0.09,0.31428541895002127,0.00011849969041577424,0.00030193673956091516,0.0003,3320,-0.7646043099999998,2838,344,284.93,977664,977776
-0.04288722574710846,0.09,0.3348674960434437,0.00011817854374385206,0.0002773474407149479,0.0003,3324,-0.7615453299999999,2841,344,284.93,978352,978464
-0.4783408101648092,0.09,0.3266138546168804,0.00011396294712540112,0.0003229882368032122,0.0003,3328,-0.76155298,2843,344,284.93,979168,979280
1.6929482333362103,0.09,0.31974454410374165,0.00011638170144578908,0.0002759456419880735,0.0003,3332,-0.7643877600000002,2849,344,284.93,981344,981456
-1.7910662554204464,0.07,0.31904080882668495,0.00011757626953112776,0.0003640575041572447,0.0003,3336,-0.7673001100000001,2853,344,288.45,982464,982576
2.655782852321863,0.08,0.32967439107596874,0.00011455533876869595,0.00030056504783715354,0.0003,3340,-0.7468130300000001,2855,344,285.46,983152,983264
1.3852485939860344,0.08,0.3319581560790539,0.00011600747984630289,0.00043238992748229066,0.0003,3344,-0.74407409,2857,344,285.46,983920,984032
1.8648766372352839,0.09,0.32983464002609253,0.00012519316805992275,0.0003669446805361076,0.0003,3348,-0.7468728100000002,2861,344,283.84,985360,985472
-0.826793983578682,0.09,0.3202859330922365,0.00011759656672438723,0.0008567763970859232,0.0003,3352,-0.7576764999999999,2864,344,283.84,986368,986480
3.3470564000308514,0.09,0.32285994850099087,0.0001225771966346656,0.00042715265681181336,0.0003,3356,-0.7493143699999999,2868,344,284.45,987440,987552
0.9011654332280159,0.08,0.32695313915610313,0.00011807024111476494,0.00028103691056458047,0.0003,3360,-0.77283898,2871,344,286.38,988720,988832
-2.2319367099553347,0.08,0.30928262881934643,0.00011469816809039912,0.0004356689260021085,0.0003,3364,-0.8349040999999999,2876,344,286.38,990160,990272
4.474300839006901,0.08,0.32738775573670864,0.00011775695384130813,0.0003018724710273091,0.0003,3368,-0.8530032100000001,2879,344,286.38,991168,991280
0.3317015543580055,0.09,0.3289460204541683,0.00010824317769220215,0.0002723516545302118,0.0003,3372,-0.8475675899999999,2882,344,284.9,992128,992240
-2.8004904873669147,0.09,0.30079928413033485,0.00011244220195294474,0.00031045144442032324,0.0003,3376,-0.85415674,2884,344,284.9,992800,992912
-0.21188493631780148,0.08,0.3232397511601448,0.0001107994316953409,0.0003723742020156351,0.0003,3380,-0.8784119600000001,2890,344,286.94,994960,995072
0.7631709575653076,0.08,0.31178066693246365,0.0001194126894006331,0.00035402247249294305,0.0003,3384,-0.8775311599999999,2893,344,286.94,995968,996080
0.7822942547500134,0.07,0.3202461712062359,0.00011720358224920346,0.00034555423189885914,0.0003,3388,-0.9002660299999998,2896,344,288.36,996928,997040
7.298821717500687,0.07,0.3171926364302635,0.0001184593747893814,0.0003363075065863086,0.0003,3392,-0.8991121899999999,2898,344,288.36,997600,997712
-1.5561213791370392,0.09,0.31732771173119545,0.00011635328428383218,0.000260485414401046,0.0003,3396,-0.8561182499999999,2900,344,285.45,998416,998528
